EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3526,26,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Sales Representative,Married,143360,1,Y,21,8,1,8,3,8,0,7,1,4,3,3,4
3527,30,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Manufacturing Director,Married,34480,1,Y,11,8,0,10,3,10,1,4,3,NA,3,3,3
3528,40,No,Travel_Frequently,Research & Development,26,4,Life Sciences,1,Male,2,Research Scientist,Married,194060,3,Y,20,8,3,16,2,1,0,0,3,4,1,3,4
3529,35,No,Travel_Rarely,Research & Development,18,5,Medical,1,Female,2,Research Scientist,Divorced,65380,2,Y,16,8,1,15,3,7,6,4,3,2,4,3,3
3530,34,No,Travel_Frequently,Research & Development,6,2,Life Sciences,1,Male,1,Research Director,Single,43060,0,Y,11,8,0,14,2,13,4,9,4,1,3,3,3
3531,35,No,Travel_Frequently,Research & Development,3,3,Medical,1,Female,2,Laboratory Technician,Married,22580,1,Y,11,8,1,2,2,2,2,2,4,4,4,3,3
3532,43,Yes,Travel_Rarely,Sales,5,3,Marketing,1,Female,3,Research Scientist,Single,45220,8,Y,15,8,1,7,3,4,1,3,1,3,2,3,3
3533,32,No,Non-Travel,Research & Development,11,2,Other,1,Female,2,Research Scientist,Divorced,44870,1,Y,11,8,0,1,5,1,0,0,3,1,3,2,3
3534,56,No,Travel_Rarely,Research & Development,3,2,Other,1,Male,2,Healthcare Representative,Divorced,44490,NA,Y,15,8,0,28,3,5,4,2,4,1,3,1,3
3535,29,No,Travel_Rarely,Research & Development,26,1,Life Sciences,1,Male,1,Laboratory Technician,Married,22180,1,Y,24,8,1,10,1,10,0,8,NA,4,3,3,4
3536,19,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,2,Laboratory Technician,Single,191970,1,Y,12,8,0,1,2,1,0,0,3,1,3,3,3
3537,45,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,2,Sales Representative,Married,132120,4,Y,13,8,0,7,4,3,0,2,1,3,2,3,3
3538,37,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,Male,3,Research Scientist,Married,65770,1,Y,13,8,0,14,1,14,3,11,4,4,2,1,3
3539,20,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,5,Research Director,Single,83920,1,Y,17,8,0,2,5,2,1,2,1,3,2,3,3
3540,44,Yes,Travel_Rarely,Human Resources,6,2,Human Resources,1,Male,3,Sales Executive,Single,45580,1,Y,13,8,1,6,2,6,0,2,3,3,3,1,3
3541,53,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,Male,1,Research Director,Divorced,40310,3,Y,12,8,1,26,3,7,4,7,4,3,3,2,3
3542,29,No,Travel_Rarely,Research & Development,23,3,Medical,1,Male,1,Sales Executive,Married,79690,0,Y,14,8,0,6,3,5,1,3,2,4,2,3,3
3543,22,Yes,Travel_Frequently,Research & Development,22,4,Medical,1,Male,1,Sales Representative,Married,26540,0,Y,24,8,0,1,5,0,0,0,3,4,3,2,4
3544,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Research Scientist,Married,165550,8,Y,14,8,2,28,4,26,15,9,3,1,3,3,3
3545,44,No,Non-Travel,Research & Development,20,3,Life Sciences,1,Male,1,Sales Representative,Single,45560,2,Y,13,8,0,6,4,0,0,0,4,3,3,3,3
3546,33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,1,Manager,Married,60910,1,Y,15,8,0,5,6,5,1,4,2,3,3,1,3
3547,41,Yes,Non-Travel,Research & Development,12,3,Life Sciences,1,Male,2,Sales Representative,Divorced,195660,6,Y,16,8,0,5,2,1,0,0,1,1,1,4,3
3548,30,No,Travel_Rarely,Sales,20,3,Marketing,1,Male,3,Sales Executive,Divorced,48100,8,Y,18,8,0,8,3,4,0,3,3,1,3,2,3
3549,40,No,Travel_Frequently,Sales,9,3,Medical,1,Male,1,Manufacturing Director,Married,45230,5,Y,16,8,1,5,5,0,0,0,2,2,3,4,3
3550,50,No,Travel_Frequently,Research & Development,25,4,Life Sciences,1,Female,2,Healthcare Representative,Married,32020,2,Y,24,8,1,32,2,2,2,2,4,1,3,3,4
3551,28,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,2,Research Scientist,Married,23510,1,Y,16,8,0,6,4,6,3,3,4,1,3,3,3
3552,46,No,Travel_Rarely,Research & Development,8,4,Other,1,Male,3,Manager,Married,17020,5,Y,21,8,0,25,2,4,0,3,4,2,3,3,4
3553,35,No,Travel_Rarely,Sales,4,4,Marketing,1,Male,1,Laboratory Technician,Married,180410,3,Y,20,8,1,15,3,7,1,7,3,1,3,2,4
3554,24,Yes,Travel_Rarely,Human Resources,28,4,Human Resources,1,Male,3,Manufacturing Director,Married,28860,1,Y,19,8,1,1,5,1,0,0,4,2,1,3,3
3555,33,No,Travel_Frequently,Research & Development,9,2,Medical,1,Female,1,Sales Executive,Married,20970,1,Y,14,8,2,10,5,10,0,1,2,3,2,2,3
3556,36,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,2,Sales Executive,Divorced,119350,1,Y,11,8,3,7,6,7,1,7,3,3,3,4,3
3557,30,No,Travel_Rarely,Sales,29,3,Marketing,1,Male,1,Sales Executive,Divorced,25460,1,Y,14,8,1,10,2,10,8,9,3,3,2,3,3
3558,44,No,Travel_Rarely,Research & Development,3,4,Medical,1,Male,2,Research Scientist,Single,25640,1,Y,12,8,3,20,3,20,13,17,4,4,3,1,3
3559,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,Male,1,Human Resources,Single,84120,1,Y,13,8,0,2,2,2,2,2,3,4,3,2,3
3560,46,No,Travel_Rarely,Sales,9,1,Medical,1,Female,1,Sales Executive,Divorced,141180,2,Y,22,8,0,12,3,6,1,4,4,4,2,3,4
3561,42,No,Non-Travel,Research & Development,5,4,Medical,1,Male,5,Sales Executive,Married,170460,7,Y,11,8,0,10,3,4,0,3,4,1,4,2,3
3562,60,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,2,Sales Executive,Divorced,25640,0,Y,14,8,1,12,3,11,1,9,2,4,3,3,3
3563,32,No,Travel_Frequently,Sales,10,3,Life Sciences,1,Female,1,Sales Executive,Married,102660,1,Y,11,8,0,2,3,2,2,2,3,2,3,3,3
3564,32,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Research Scientist,Single,50700,4,Y,12,8,1,10,6,8,0,7,4,3,3,3,3
3565,36,No,Travel_Rarely,Sales,3,2,Marketing,1,Male,4,Healthcare Representative,Divorced,178610,2,Y,18,8,0,17,2,7,7,7,3,1,3,2,3
3566,33,No,Travel_Rarely,Sales,26,2,Marketing,1,Male,1,Research Scientist,Married,42300,0,Y,12,8,0,15,0,14,4,10,1,4,3,3,3
3567,40,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Research Scientist,Divorced,37800,7,Y,12,8,0,7,2,5,1,3,2,2,4,1,3
3568,25,No,Travel_Rarely,Research & Development,6,2,Medical,1,Female,1,Laboratory Technician,Single,27680,0,Y,22,8,1,5,0,4,1,1,3,4,3,3,4
3569,30,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,1,Research Scientist,Married,90710,0,Y,19,8,1,12,2,11,5,7,4,2,3,2,3
3570,42,No,Travel_Frequently,Human Resources,8,2,Medical,1,Male,1,Sales Executive,Married,106480,3,Y,13,8,1,20,1,1,0,0,1,1,3,3,3
3571,35,No,Non-Travel,Research & Development,1,1,Life Sciences,1,Male,2,Sales Executive,Married,136100,4,Y,22,8,2,16,4,13,4,12,3,4,2,2,4
3572,27,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Manufacturing Director,Married,34080,1,Y,24,8,0,9,2,9,6,8,1,1,2,3,4
3573,54,No,Travel_Frequently,Research & Development,9,2,Medical,1,Male,2,Sales Representative,Divorced,29830,7,Y,14,8,1,33,2,5,1,4,4,3,1,2,3
3574,44,No,Travel_Rarely,Human Resources,4,4,Life Sciences,1,Male,5,Laboratory Technician,Married,76320,1,Y,21,8,0,10,3,10,7,7,1,4,3,3,4
3575,19,Yes,Non-Travel,Sales,2,2,Other,1,Male,3,Healthcare Representative,Single,98240,1,Y,18,8,0,1,2,1,0,0,1,2,4,3,3
3576,29,No,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Male,1,Manufacturing Director,Divorced,99500,1,Y,20,8,0,3,3,3,1,2,1,4,3,3,4
3577,54,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,2,Sales Executive,Married,20930,3,Y,19,8,0,36,2,10,0,9,4,4,3,3,3
3578,31,No,Travel_Rarely,Research & Development,21,3,Life Sciences,1,Male,2,Laboratory Technician,Married,99800,1,Y,12,8,0,6,1,6,0,1,3,1,2,3,3
3579,31,No,Travel_Rarely,Sales,24,1,Marketing,1,Female,1,Sales Executive,Single,38940,1,Y,12,8,0,10,3,10,1,8,3,1,3,4,3
3580,59,No,Travel_Rarely,Research & Development,3,4,Technical Degree,1,Male,1,Research Scientist,Single,40510,5,Y,16,8,3,13,3,6,0,5,3,4,3,3,3
3581,43,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,3,Laboratory Technician,Married,168350,3,Y,17,8,1,25,3,8,0,7,3,4,3,3,3
3582,49,No,Travel_Rarely,Sales,14,4,Life Sciences,1,Male,2,Research Scientist,Married,62300,2,Y,14,8,0,23,2,1,0,0,1,3,4,2,3
3583,36,No,Travel_Frequently,Sales,5,2,Marketing,1,Female,1,Laboratory Technician,Married,47170,1,Y,19,8,1,12,3,11,0,7,3,2,2,3,3
3584,48,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,2,Laboratory Technician,Single,132370,5,Y,13,8,1,7,2,1,0,0,4,2,2,4,3
3585,27,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,37550,1,Y,19,8,0,5,2,5,0,3,1,3,3,3,3
3586,29,No,Travel_Rarely,Sales,17,4,Medical,1,Male,1,Laboratory Technician,Divorced,65820,1,Y,19,8,1,6,3,6,1,0,3,4,3,3,3
3587,48,No,Travel_Rarely,Sales,1,1,Marketing,1,Male,2,Manufacturing Director,Single,74060,6,Y,14,8,2,25,2,1,0,0,4,4,4,3,3
3588,29,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,2,Healthcare Representative,Divorced,48050,3,Y,16,8,1,9,2,7,1,7,4,4,2,3,3
3589,34,No,Travel_Rarely,Sales,9,4,Medical,1,Female,2,Laboratory Technician,Married,27410,0,Y,15,8,1,2,3,1,0,0,3,3,2,3,3
3590,44,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,1,Laboratory Technician,Married,42620,7,Y,18,8,0,26,2,22,3,10,2,2,3,3,3
3591,33,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,2,Research Scientist,Divorced,161840,0,Y,13,8,1,10,2,9,0,8,4,3,3,4,3
3592,19,No,Travel_Rarely,Sales,2,4,Marketing,1,Male,3,Laboratory Technician,Single,115570,1,Y,22,8,0,1,0,1,0,1,2,4,3,3,4
3593,23,No,Travel_Rarely,Sales,2,3,Medical,1,Male,3,Laboratory Technician,Married,18780,1,Y,13,8,1,1,2,1,0,1,4,3,3,3,3
3594,25,Yes,Travel_Frequently,Research & Development,1,1,Life Sciences,1,Male,1,Manufacturing Director,Single,109320,1,Y,11,8,1,1,3,1,1,0,3,4,3,3,3
3595,26,No,Travel_Rarely,Human Resources,9,3,Life Sciences,1,Male,2,Research Scientist,Single,68110,1,Y,11,8,1,8,4,8,2,2,3,4,2,3,3
3596,45,Yes,Travel_Rarely,Human Resources,12,3,Human Resources,1,Male,2,Laboratory Technician,Single,43060,2,Y,11,8,2,26,3,24,1,11,1,2,3,3,3
3597,55,No,Non-Travel,Research & Development,27,3,Life Sciences,1,Female,2,Manager,Divorced,48590,1,Y,24,8,1,34,3,33,15,0,4,2,3,4,4
3598,21,Yes,Travel_Frequently,Research & Development,20,2,Medical,1,Female,4,Research Scientist,Single,53370,1,Y,14,8,1,2,2,2,2,2,1,3,1,3,3
3599,46,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Manufacturing Director,Married,23400,2,Y,13,8,1,26,2,11,0,8,4,2,3,1,3
3600,34,No,Travel_Rarely,Sales,13,4,Medical,1,Male,3,Sales Representative,Single,74910,0,Y,14,8,1,4,3,3,0,2,3,1,3,2,3
3601,51,No,Travel_Frequently,Research & Development,14,3,Life Sciences,1,Male,2,Research Director,Divorced,105270,4,Y,14,8,0,31,3,29,11,10,4,2,2,3,3
3602,59,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,2,Research Scientist,Single,165950,6,Y,21,8,1,25,2,9,5,4,4,4,2,3,4
3603,34,No,Travel_Frequently,Sales,14,4,Medical,1,Female,3,Research Scientist,Divorced,88340,4,Y,13,8,1,15,1,11,5,10,3,2,4,3,3
3604,28,No,Travel_Frequently,Research & Development,2,3,Other,1,Female,1,Manager,Single,55770,0,Y,19,8,0,5,3,4,0,2,4,3,2,3,3
3605,44,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,Male,2,Research Scientist,Divorced,47070,1,Y,17,8,0,26,4,25,14,13,3,1,2,1,3
3606,34,No,Travel_Frequently,Sales,1,3,Life Sciences,1,Male,2,Sales Executive,Married,24000,4,Y,18,8,1,14,3,10,1,8,3,2,4,3,3
3607,35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,4,Healthcare Representative,Married,98240,0,Y,19,8,0,4,2,3,2,2,3,3,3,3,3
3608,42,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,1,Manager,Married,64470,6,Y,13,8,0,18,3,1,0,0,2,2,3,3,3
3609,43,No,Travel_Rarely,Research & Development,7,2,Medical,1,Female,1,Laboratory Technician,Single,195020,3,Y,18,8,2,23,3,21,15,17,4,4,4,4,3
3610,36,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Healthcare Representative,Single,27250,9,Y,21,8,1,18,4,16,5,12,3,2,3,2,4
3611,44,Yes,Travel_Rarely,Research & Development,21,4,Life Sciences,1,Female,2,Laboratory Technician,Married,62720,1,Y,19,8,1,10,3,10,0,5,1,4,3,3,3
3612,28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Female,2,Sales Representative,Married,21270,1,Y,14,8,0,2,3,2,2,2,4,4,3,3,3
3613,51,No,Travel_Frequently,Sales,21,4,Medical,1,Male,2,Research Scientist,Single,182000,0,Y,17,8,0,8,3,7,7,7,2,3,2,3,3
3614,30,No,Non-Travel,Research & Development,2,4,Other,1,Male,1,Research Scientist,Single,20960,7,Y,11,8,3,10,2,8,1,7,3,3,3,3,3
3615,29,Yes,Travel_Rarely,Research & Development,29,4,Technical Degree,1,Female,1,Sales Representative,Divorced,28860,3,Y,13,8,0,10,4,7,7,7,2,3,3,3,3
3616,28,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,2,Sales Representative,Single,20330,2,Y,15,8,1,5,5,3,1,2,4,1,2,3,3
3617,25,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,1,Research Scientist,Single,36220,1,Y,25,8,0,2,0,2,2,1,4,2,2,3,4
3618,32,No,Travel_Rarely,Research & Development,10,4,Other,1,Female,1,Sales Executive,Married,42330,1,Y,11,8,0,10,5,10,0,8,3,4,4,3,3
3619,45,No,Travel_Frequently,Research & Development,19,3,Medical,1,Male,3,Laboratory Technician,Single,36810,3,Y,17,8,1,22,2,0,0,0,2,2,3,3,3
3620,39,No,Travel_Rarely,Sales,29,1,Marketing,1,Female,1,Laboratory Technician,Divorced,54600,6,Y,13,8,2,21,3,19,15,2,3,2,3,3,3
3621,58,No,Travel_Rarely,Research & Development,27,3,Other,1,Male,2,Laboratory Technician,Divorced,21870,1,Y,18,8,1,2,1,2,2,2,1,3,3,1,3
3622,32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,1,Female,1,Sales Executive,Married,96020,1,Y,13,8,1,10,3,10,1,1,4,3,3,3,3
3623,39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,2,Laboratory Technician,Single,28360,0,Y,20,8,0,6,3,5,0,3,3,1,3,2,4
3624,30,No,Travel_Rarely,Sales,9,1,Marketing,1,Male,4,Research Director,Married,40890,0,Y,18,8,0,10,2,9,6,7,1,4,3,4,3
3625,36,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,2,Sales Executive,Married,166270,3,Y,12,8,0,10,5,7,1,7,4,3,3,2,3
3626,46,No,Travel_Rarely,Sales,4,3,Medical,1,Male,1,Research Scientist,Single,26190,6,Y,12,8,1,10,3,7,5,7,4,1,4,2,3
3627,28,No,Non-Travel,Research & Development,1,3,Medical,1,Male,5,Sales Executive,Married,56790,0,Y,13,8,0,10,2,9,7,5,3,4,3,2,3
3628,50,No,Travel_Rarely,Research & Development,20,2,Medical,1,Female,5,Laboratory Technician,Married,154020,4,Y,21,8,0,25,3,3,1,2,4,1,3,2,4
3629,40,Yes,Travel_Rarely,Sales,8,1,Other,1,Male,1,Laboratory Technician,Single,59850,2,Y,13,8,3,9,1,5,1,0,4,2,3,2,3
3630,52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,1,Male,3,Laboratory Technician,Single,25790,9,Y,19,8,1,10,1,8,7,7,2,2,2,3,3
3631,30,No,Travel_Rarely,Research & Development,6,4,Medical,1,Female,1,Sales Executive,Married,30410,1,Y,11,8,1,9,2,9,0,8,2,1,3,2,3
3632,39,No,Travel_Rarely,Research & Development,26,1,Medical,1,Male,2,Healthcare Representative,Single,34470,0,Y,14,8,0,9,5,8,1,7,1,3,3,3,3
3633,31,No,Non-Travel,Research & Development,1,2,Medical,1,Male,1,Sales Executive,Divorced,195130,1,Y,12,8,1,10,1,10,9,6,4,3,2,2,3
3634,41,No,Non-Travel,Sales,6,3,Life Sciences,1,Female,1,Research Director,Single,27730,1,Y,11,8,0,19,3,19,11,9,3,2,3,3,3
3635,31,Yes,Travel_Frequently,Research & Development,3,1,Life Sciences,1,Male,1,Sales Executive,Single,71040,1,Y,14,8,1,3,3,3,2,2,4,2,4,3,3
3636,44,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1,Male,1,Laboratory Technician,Married,63220,4,Y,11,8,1,10,2,3,1,2,1,1,4,3,3
3637,42,No,Non-Travel,Research & Development,4,3,Life Sciences,1,Male,2,Laboratory Technician,Married,20830,0,Y,12,8,2,21,3,20,2,10,3,3,2,2,3
3638,55,No,Travel_Rarely,Sales,11,3,Technical Degree,1,Male,2,Manufacturing Director,Married,83810,4,Y,15,8,1,23,3,19,9,11,4,3,3,3,3
3639,56,No,Travel_Rarely,Sales,3,2,Medical,1,Female,3,Manufacturing Director,Single,26910,6,Y,16,8,1,36,6,7,7,7,4,2,3,3,3
3640,40,No,Non-Travel,Research & Development,1,1,Life Sciences,1,Male,1,Laboratory Technician,Divorced,42860,9,Y,15,8,0,6,6,4,0,0,3,3,3,3,3
3641,34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,Male,2,Research Director,Divorced,26590,0,Y,24,8,3,10,2,9,1,6,4,4,2,3,4
3642,40,No,Travel_Rarely,Sales,4,3,Medical,1,Male,2,Sales Executive,Single,94340,1,Y,13,8,1,9,3,9,8,8,3,4,3,2,3
3643,41,No,Travel_Frequently,Sales,1,4,Other,1,Female,2,Healthcare Representative,Divorced,55610,0,Y,11,8,0,10,2,9,1,7,3,1,3,2,3
3644,35,No,Travel_Frequently,Sales,1,2,Technical Degree,1,Male,2,Manager,Single,66460,1,Y,13,8,1,9,2,9,1,1,3,3,3,2,3
3645,51,No,Travel_Rarely,Sales,18,2,Life Sciences,1,Male,4,Manufacturing Director,Divorced,77250,1,Y,13,8,1,33,2,33,0,10,3,2,3,3,3
3646,38,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Female,1,Research Scientist,Divorced,107250,3,Y,18,8,0,11,5,7,1,7,2,1,3,2,3
3647,34,No,Travel_Rarely,Sales,4,3,Life Sciences,1,Male,2,Research Scientist,Single,88470,1,Y,16,8,0,10,3,10,9,6,3,1,4,4,3
3648,25,No,Travel_Rarely,Research & Development,6,2,Medical,1,Female,4,Research Scientist,Married,20450,3,Y,19,8,0,7,3,3,1,2,4,4,2,3,3
3649,58,Yes,Travel_Rarely,Sales,1,4,Technical Degree,1,Male,2,Sales Executive,Married,10090,7,Y,13,8,2,31,3,10,5,9,3,1,2,4,3
3650,40,No,Travel_Rarely,Research & Development,14,4,Medical,1,Female,1,Research Scientist,Married,33480,3,Y,22,8,0,7,2,4,0,3,2,2,3,1,4
3651,36,No,Travel_Frequently,Sales,16,2,Life Sciences,1,Male,1,Research Scientist,Married,12810,2,Y,11,8,0,17,2,15,6,13,1,1,2,3,3
3652,48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Research Scientist,Single,28190,1,Y,20,8,0,11,2,10,0,8,4,4,3,2,4
3653,27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,48510,8,Y,18,8,0,5,2,1,0,0,3,4,3,3,3
3654,51,No,Travel_Rarely,Research & Development,4,1,Medical,1,Female,3,Manufacturing Director,Single,40280,3,Y,14,8,0,29,3,5,0,3,4,2,2,3,3
3655,18,No,Non-Travel,Research & Development,1,4,Medical,1,Male,2,Sales Executive,Single,27200,1,Y,22,8,1,0,2,0,0,0,4,4,NA,3,4
3656,35,No,Travel_Rarely,Research & Development,1,4,Other,1,Female,2,Research Director,Married,81200,0,Y,13,8,0,10,2,9,0,0,4,4,3,2,3
3657,27,No,Travel_Frequently,Research & Development,26,4,Medical,1,Female,1,Research Director,Single,46470,3,Y,17,8,0,8,3,6,0,0,4,4,3,4,3
3658,55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,1,Male,1,Human Resources,Single,46800,6,Y,14,8,3,24,0,19,3,8,1,3,2,4,3
3659,56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Male,2,Laboratory Technician,Married,32210,4,Y,15,8,2,33,2,19,15,9,4,2,3,3,3
3660,34,No,Non-Travel,Sales,1,2,Life Sciences,1,Male,2,Research Scientist,Divorced,86210,1,Y,17,8,1,5,1,5,0,0,1,3,3,3,3
3661,40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,Divorced,45770,5,Y,11,8,1,15,3,12,11,8,2,3,3,2,3
3662,34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,1,Research Scientist,Married,45530,4,Y,18,8,1,10,2,8,7,7,2,3,3,4,3
3663,31,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,Female,2,Manufacturing Director,Single,53960,7,Y,17,8,1,3,2,1,0,0,3,4,4,1,3
3664,35,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,Male,1,Manufacturing Director,Married,67960,0,Y,13,8,0,5,2,4,3,2,4,3,2,3,3
3665,38,No,Travel_Frequently,Research & Development,7,3,Medical,1,Female,2,Sales Representative,Divorced,76250,1,Y,15,8,0,4,2,4,0,3,4,3,3,2,3
3666,34,No,Travel_Rarely,Research & Development,10,4,Other,1,Female,2,Laboratory Technician,Single,74120,1,Y,24,8,0,14,4,14,4,11,3,4,4,3,4
3667,28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Healthcare Representative,Married,111590,1,Y,12,8,0,5,2,5,0,4,3,1,3,3,3
3668,31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,2,Sales Executive,Married,49600,1,Y,15,8,0,10,3,10,6,7,4,3,2,2,3
3669,39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,Female,2,Healthcare Representative,Married,104750,3,Y,11,8,1,8,3,5,1,4,1,4,4,3,3
3670,51,No,Travel_Frequently,Research & Development,20,3,Medical,1,Male,2,Sales Executive,Married,148140,2,Y,11,8,1,14,2,4,3,2,2,2,3,2,3
3671,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Male,4,Sales Executive,Divorced,191410,3,Y,12,8,1,12,2,6,3,3,4,4,2,3,3
3672,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,1,Healthcare Representative,Married,54050,7,Y,15,8,0,8,3,6,1,3,3,3,3,4,3
3673,33,No,Travel_Frequently,Research & Development,2,3,Medical,1,Female,1,Sales Executive,Married,87930,6,Y,17,8,0,8,2,5,1,2,2,4,4,3,3
3674,32,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,5,Research Director,Married,191890,0,Y,12,8,1,4,3,3,1,2,3,2,2,3,3
3675,39,No,Non-Travel,Research & Development,29,2,Life Sciences,1,Male,2,Sales Executive,Married,38750,3,Y,15,8,0,13,3,6,0,5,3,3,3,3,3
3676,25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,1,Sales Executive,Married,22160,2,Y,13,8,3,6,2,3,1,2,1,3,2,2,3
3677,52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Male,2,Sales Executive,Married,117130,2,Y,14,8,0,24,2,5,0,2,4,3,2,3,3
3678,43,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Laboratory Technician,Single,78610,1,Y,14,8,2,20,1,20,1,8,1,3,1,3,3
3679,27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,1,Human Resources,Married,37080,1,Y,16,8,2,6,2,6,4,4,4,4,3,3,3
3680,27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Female,1,Research Scientist,Single,137700,1,Y,18,8,1,8,3,8,7,7,4,3,3,4,3
3681,26,No,Travel_Rarely,Research & Development,2,2,Other,1,Male,3,Laboratory Technician,Single,53040,0,Y,20,8,1,5,2,4,1,1,1,4,3,3,4
3682,42,No,Travel_Rarely,Sales,23,3,Marketing,1,Female,3,Research Scientist,Married,26420,0,Y,13,8,1,21,3,20,0,9,NA,1,3,3,3
3683,52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,1,Healthcare Representative,Married,27590,9,Y,18,8,1,12,6,5,0,4,3,1,1,3,3
3684,37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,1,Male,2,Manager,Single,68040,4,Y,13,8,1,8,1,3,0,2,1,3,3,3,3
3685,35,No,Travel_Frequently,Research & Development,6,4,Medical,1,Female,2,Research Director,Single,61420,2,Y,15,8,1,10,2,2,2,2,3,4,3,3,3
3686,25,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,2,Sales Executive,Married,25000,4,Y,14,8,2,7,2,3,0,2,1,4,2,1,3
3687,26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Male,1,Research Scientist,Single,63890,0,Y,22,8,0,8,2,7,0,7,3,1,3,2,4
3688,29,No,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,1,Laboratory Technician,Single,111030,1,Y,12,8,0,10,5,10,0,9,2,1,2,2,3
3689,49,Yes,Travel_Frequently,Sales,6,5,Medical,1,Female,2,Healthcare Representative,Single,23420,3,Y,18,8,0,20,2,4,1,3,1,1,3,3,3
3690,29,Yes,Travel_Frequently,Sales,3,2,Marketing,1,Female,2,Laboratory Technician,Single,68110,0,Y,15,8,1,9,2,8,7,7,3,4,3,3,3
